VERT DESHY,https://www.bepositive-events.com/fr/liste-exposants/vert-deshy-40461,http://www.vertdeshy.fr/,tel:+33 4 74 46 34 30,"",WOOD PELLETS PRODUCTION AND DISTRIBUTION,"Bois Energie-Combustible, Fabrication, distribution et stockage-Production, Distribution combustibles bois"
VICAT,https://www.bepositive-events.com/fr/liste-exposants/vicat-51371,http://www.vicat.fr/,tel:+33 668218238,"","",""
VICTRON ENERGY,https://www.bepositive-events.com/fr/liste-exposants/victron-energy-41264,http://www.victronenergy.com/,tel:+33 781151454,"",MANUFACTURER OF ENERGY STORAGE AND MANAGEMENT SYSTEMS,Nouveaux Systèmes Energétiques-Stockage-Batteries / systèmes de stockage-Mobilité Durable-Bornes de recharges-Solaire Photovoltaïque-Panneaux
VIESSMANN,https://www.bepositive-events.com/fr/liste-exposants/viessmann-47338,http://www.viessmann.fr/,tel:+33 397291700,"","Entreprise familiale fondée en 1917, Viessmann est aujourd’hui le premier fournisseur mondial de solutions de confort thermique durables (chauffage, rafraîchissement et qualité de l’air) et de solutions d’énergies renouvelables.-Notre offre de solutions intégrées relie de manière transparente les produits et les systèmes entre eux via des plateformes et des services numériques, créant ainsi un climat de bien-être pour nos utilisateurs. Toutes nos activités sont basées sur la devise de l’entreprise «Nous créons des espaces de vie pour les générations futures».-C’est la responsabilité que l’entreprise Viessmann, forte de ses 14 500 membres, assume chaque jour avec ses partenaires.",Nouveaux Systèmes Energétiques-Stockage-Batteries / systèmes de stockage-Autres ENR-Biomasse-Solaire Photovoltaïque-Panneaux-Energie dans le bâtiment-Confort thermique-PAC-Solaire thermique
VIESSMANN,https://www.bepositive-events.com/fr/liste-exposants/viessmann-56537,http://www.viessmann.fr/,tel:+33 397291700,"","Entreprise familiale fondée en 1917, Viessmann est aujourd’hui le premier fournisseur mondial de solutions de confort thermique durables (chauffage, rafraîchissement et qualité de l’air) et de solutions d’énergies renouvelables.-Notre offre de solutions intégrées relie de manière transparente les produits et les systèmes entre eux via des plateformes et des services numériques, créant ainsi un climat de bien-être pour nos utilisateurs. Toutes nos activités sont basées sur la devise de l’entreprise «Nous créons des espaces de vie pour les générations futures».-C’est la responsabilité que l’entreprise Viessmann, forte de ses 14 500 membres, assume chaque jour avec ses partenaires.",Nouveaux Systèmes Energétiques-Stockage-Batteries / systèmes de stockage-Autres ENR-Biomasse-Solaire Photovoltaïque-Panneaux-Energie dans le bâtiment-Confort thermique-PAC-Solaire thermique
VIESSMANN,https://www.bepositive-events.com/fr/liste-exposants/viessmann-56538,http://www.viessmann.fr/,tel:+33 397291700,"","Entreprise familiale fondée en 1917, Viessmann est aujourd’hui le premier fournisseur mondial de solutions de confort thermique durables (chauffage, rafraîchissement et qualité de l’air) et de solutions d’énergies renouvelables.-Notre offre de solutions intégrées relie de manière transparente les produits et les systèmes entre eux via des plateformes et des services numériques, créant ainsi un climat de bien-être pour nos utilisateurs. Toutes nos activités sont basées sur la devise de l’entreprise «Nous créons des espaces de vie pour les générations futures».-C’est la responsabilité que l’entreprise Viessmann, forte de ses 14 500 membres, assume chaque jour avec ses partenaires.",Nouveaux Systèmes Energétiques-Stockage-Batteries / systèmes de stockage-Autres ENR-Biomasse-Solaire Photovoltaïque-Panneaux-Energie dans le bâtiment-Confort thermique-PAC-Solaire thermique
VILLE & AMENAGEMENT DURABLE,https://www.bepositive-events.com/fr/liste-exposants/ville---amenagement-durable-50156,http://www.ville-amenagement-durable.org/,tel:+33 472708559,"","","Services et Organismes-Organismes-Cluster, Pôle de compétivité-Formation-Organisme professionnel-Services aux entreprises-Eco construction"
VIVALDI PAC,https://www.bepositive-events.com/fr/liste-exposants/vivaldi-pac-51543,http://www.vivaldipac.com/,tel:+33 557225616,"","Depuis 15 ans, Vivaldi Pac conçoit et commercialise en Europe des pompes à chaleur pour piscine, à usages privé et public, sous les gammes Picolo, HeatPower HPX, Concerto X Inverter, Opéra X Inverter, Crescendo Inverter et Ténor. Tous les produits conçus et réalisés par la société Vivaldi PAC sont exclusivement distribués à travers un réseau de distributeurs professionnels, fabricants de piscines et installateurs.",Energie dans le bâtiment-Confort thermique-PAC
VOLTANEO,https://www.bepositive-events.com/fr/liste-exposants/voltaneo-37794,http://www.voltaneo.com/,tel:+33 4 73 14 03 63,"","Créée en 2017, VOLTANEO a su conquérir de nombreux clients sur l’ensemble du territoire français en proposant uniquement aux professionnels, l’ensemble des produits nécessaires à l’installation de solutions photovoltaïques.-Reconnu pour la qualité des produits proposés, VOLTANEO est surtout identifié comme un partenaire capable d’accompagner ses clients sur l’ensemble des projets.-Avec une offre orientée haut de gamme, VOLTANEO achète et revend des produits en provenance des plus grands fournisseurs français, allemands et asiatiques.-Dotée de ressources internes expertes dans le domaine, VOLTANEO conseille et informe ses partenaires dans l’ensemble des phases de la transition énergétique : depuis la définition des meilleurs solutions techniques jusqu’à la livraison des produits sur chantier.-Entreprise à taille humaine et à hiérarchie souple, VOLTANEO offre à ses collaborateurs de l’autonomie, de la polyvalence et des défis permanents en surfant sur un marché ultra-porteur.",Services et Organismes-Négoce-Nouveaux Systèmes Energétiques-Solaire Photovoltaïque-Onduleur-Panneaux-Stockage et auto-consommation-Structure
VRACO DISTRIBUTION,https://www.bepositive-events.com/fr/liste-exposants/vraco-distribution-49443,http://www.vraco-distribution.com/,tel:+33 296312915,"","Vraco distributions est la solution pour la vente en vrac de granulé de bois.-Distributeur XXL d'une capacité de 7 tonnes.-Simple d'installation, une simple prise 220v, pas de génie civil.-Simple d'utilisation, entièrement connecté, vous suivez à distance l'exploitation de votre distributeur.-Pour le client, c'est un granulé disponible 24h/24 et 7j/7 tout en réduisant les déchets d'emballage.","Bois Energie-Autres appareils, composants et accessoires-Chaudières à granulés-Fabricants d'accessoires-Poêles à combustible bois-Poêles à granulés-Combustible, Fabrication, distribution et stockage-Production, Distribution combustibles bois-Stockage, transport, soufflage, manutention"
VYROSA,https://www.bepositive-events.com/fr/liste-exposants/vyrosa-40671,http://www.vyrosa.com/,tel:+33 241291400,"",MANUFACTURE OF SUSPENDED DESIGN FIREPLACES AND WOOD STOVES,Bois Energie-Cheminée et Inserts-Cheminées foyers fermés-Cheminées foyers ouverts-Poêles à combustible bois-Poêles à bois
VYROSA,https://www.bepositive-events.com/fr/liste-exposants/vyrosa-56741,http://www.vyrosa.com/,tel:+33 241291400,"",FABRICATION CHEMINEES DESIGN SUSPENDUES ET POELES A BOIS,Bois Energie-Cheminée et Inserts-Cheminées foyers fermés-Cheminées foyers ouverts-Poêles à combustible bois-Poêles à bois
WEISHAUPT,https://www.bepositive-events.com/fr/liste-exposants/weishaupt-47134,http://www.weishaupt.fr/,tel:+33 472149900,"","",Energie dans le bâtiment-Confort thermique-Autres sytèmes de chauffage-Chaudière gaz-Géothermie-PAC-Solaire thermique
WELSON POWER TECHNOLOGY COMPANY,https://www.bepositive-events.com/fr/liste-exposants/welson-power-technology-company-56772,http://www.welsonpower.com/,tel:+86 510859995858003,"","",Nouveaux Systèmes Energétiques-Stockage-Batteries / systèmes de stockage
XIAMEN HQ MOUNT TECH CO LTD,https://www.bepositive-events.com/fr/liste-exposants/xiamen-hq-mount-tech-co-ltd-46328,http://www.hqmount.com/,tel:+86 5926252889,"","Fabricant de montage solaire avec plus de 15 ans d'expérience, spécialisé dans la conception de systèmes de montage solaire à grande échelle, d'abris de voiture solaires, de systèmes de toit solaire et d'autres accessoires. HQ Mount commande des milliers de tonnes de matériel chaque mois et possède des dizaines de brevets pour des produits de montage uniques et rapides. En tant que société EPC en Chine, HQ Mount est également un distributeur de marques de panneaux solaires et d'onduleurs de première classe.",Nouveaux Systèmes Energétiques-Solaire Photovoltaïque-Autres équipements et services pour le Photovoltaïque-Onduleur-Panneaux-Structure
XIAMEN KSENG METAL TECH CO LTD,https://www.bepositive-events.com/fr/liste-exposants/xiamen-kseng-metal-tech-co-ltd-46259,https://www.xmkseng.com/,tel:+86 5925795673,"","Xiamen Kseng Métal & Technologie Co., Ltd est spécialisé dans les systèmes de montage et de suivi solaires pour les applications solaires résidentielles, commerciales et utilitaires.-Basée à Xiamen, en Chine, Nous possédons une propre base moderne avec une capacité de production annuelle de 6 GW. Poussé par la mission de ""Donner à notre monde une énergie propre"", Kseng Solar étend sa présence mondiale avec des filiales et des agences aux Pays-Bas, en Corée, au Japon, en Australie, en Malaisie, à Hong Kong RAS et dans d'autres pays et régions. À partir de 2022, les expéditions mondiales atteindront 6,55 GW, dont le marché sud-coréen détient la plus grande part et celui de Japon a le taux de croissance le plus élevé pendant 7 années consécutives.",Nouveaux Systèmes Energétiques-Solaire Photovoltaïque-Panneaux
XIAMEN WINTOP NEW ENERGY TECH,https://www.bepositive-events.com/fr/liste-exposants/xiamen-wintop-new-energy-tech-41733,http://www.xmwintop.com/,tel:+86 5925819913,"",Xiamen Wintop New Energy Tech est spécialisée dans la production de systèmes de montage solaires.,Nouveaux Systèmes Energétiques-Solaire Photovoltaïque-Autres équipements et services pour le Photovoltaïque-Onduleur-Structure
XPLO,https://www.bepositive-events.com/fr/liste-exposants/xplo-40677,https://www.xplo-trade.com/,tel:+48 505701180,"","XPLO TRADE is an innovative system made by company XPLO Sp. z o.o. Proprietary software searches for your potential customers. Fully automated - a original algorithm is responsible for the matching process, which selects customers based on the products entered into XPLO TRADE. Your perfect client will most likely be interested in purchasing the proposed product in the form of: raw material, material, device, equipment, tool or machine. With XPLO TRADE, there is no limit - our innovative platform allows you to establish business contacts with partners from all over the world. The combination of XPLO TRADE and extensive marketplaces located on servers in many countries of the world and small original industry stores gives the possibility of both, passive and active participation in global e-commerce, regardless of the location, size of the company and budget.",Solutions Constructives-BIM-Equipements BIM-Fournisseur de solutions BIM-Logiciels-Services et Organismes-Négoce
YOMATEC,https://www.bepositive-events.com/fr/liste-exposants/yomatec-45679,http://www.yomatec/,tel:+33 180915283,"","YOMATEC est intégrateur et distributeur en France et en Europe depuis 2010 de produits et de solutions innovantes dans le domaine des énergies renouvelable.--YOMATEC propose des solutions fiables et optimisées à vos besoins et à votre environnement grâce à un partenariat avec les principaux fabricants de modules photovoltaïques, onduleurs, batteries, systèmes de montage, ombrières, domotique, bornes de recharge…--YOMATEC a sélectionné pour vous les meilleures solutions du marché avec une gamme complète de kits solaires complets optimisés pour l’autoconsommation.--Spécialiste du photovoltaïque, nos conseillers sont à votre disposition pour étudier avec vous vos projets résidentiels ou tertiaires et sélectionner les solutions optimisées à vos besoins.",Nouveaux Systèmes Energétiques-Solaire Photovoltaïque-Autres équipements et services pour le Photovoltaïque-Onduleur-Panneaux-Stockage et auto-consommation-Structure
ZAEGEL HELD,https://www.bepositive-events.com/fr/liste-exposants/zaegel-held-43095,http://www.zaegel-held.com/,tel:+33 390466110,"",DISTRIBUTEUR DE SOLUTIONS DE CHAUFFAGE MULTI-ENERGIES,"Energie dans le bâtiment-Confort thermique-Chaudière gaz-PAC-Solaire thermique-Bois Energie-Autres appareils, composants et accessoires-Chaudières à granulés-Chaudières bois"
ZENDURE,https://www.bepositive-events.com/fr/liste-exposants/zendure-46752,http://www.zendure.com/,tel:+1 8515663610,"","Zendure is one of the fastest growing EnergyTech start-ups located in the technology hubs of Silicon Valley, USA and the Greater Bay Area Silicon Valley, China, and Japan. To democratize the latest EnergyTech to deliver clean and affordable electricity via devices and services suitable for on-grid and off-grid living.",Nouveaux Systèmes Energétiques-Stockage-Batteries / systèmes de stockage
